E03W03ESCALATOR	E03	U STREET/AFRICAN-AMERICAN CIVIL WAR MEMORIAL/CARDOZO	 13th and U St Entrance	Escalators between mezzanine and platform
E03W04ESCALATOR	E03	U STREET/AFRICAN-AMERICAN CIVIL WAR MEMORIAL/CARDOZO	 13th and U St Entrance	Escalators between mezzanine and platform
E03E01ESCALATOR	E03	U STREET/AFRICAN-AMERICAN CIVIL WAR MEMORIAL/CARDOZO	 Vermont Avenue Entrance	Escalator between street and mezzanine
E03E02ESCALATOR	E03	U STREET/AFRICAN-AMERICAN CIVIL WAR MEMORIAL/CARDOZO	 Vermont Avenue Entrance	Escalator between street and mezzanine
E03E03ESCALATOR	E03	U STREET/AFRICAN-AMERICAN CIVIL WAR MEMORIAL/CARDOZO	 Vermont Avenue Entrance	Escalator between mezzanine and platform
E03E04ESCALATOR	E03	U STREET/AFRICAN-AMERICAN CIVIL WAR MEMORIAL/CARDOZO	 Vermont Avenue Entrance	Escalator between mezzanine and platform
B03N01ESCALATOR	B03	UNION STATION	 1st Street, NW/Amtrak Station Entrance	Escalator between Amtrak Station and mezzanine
B03N02ESCALATOR	B03	UNION STATION	 1st Street, NW/Amtrak Station Entrance	Escalator between Amtrak Station and mezzanine
B03N03ESCALATOR	B03	UNION STATION	 1st Street, NW/Amtrak Station Entrance	Escalator between platform and mezzanine
B03N04ESCALATOR	B03	UNION STATION	 1st Street, NW/Amtrak Station Entrance	Escalator between platform and mezzanine
B03S01ESCALATOR	B03	UNION STATION	 Massachusetts Ave. Entrance to Union Station Shops	Escalator between street and mezzanine
B03S03ESCALATOR	B03	UNION STATION	 Massachusetts Ave. Entrance to Union Station Shops	Escalator between street and mezzanine
B03S04ESCALATOR	B03	UNION STATION	 Massachusetts Ave. Entrance to Union Station Shops	Escalator between street and mezzanine
B03S05ESCALATOR	B03	UNION STATION	 Massachusetts Ave. Entrance to Union Station Shops	Escalator between street and mezzanine
B03S06ESCALATOR	B03	UNION STATION	 Massachusetts Ave. Entrance to Union Station Shops	Escalator between street and mezzanine
J02X01ESCALATOR	J02	VAN DORN STREET		Escalator between mezzanine and platform
J02X02ESCALATOR	J02	VAN DORN STREET		Escalator between mezzanine and platform
A06X01ESCALATOR	A06	VAN NESS-UDC		Escalator between street and middle landing at on east side of Connecticut Ave. at Giant and CVS
A06X02ESCALATOR	A06	VAN NESS-UDC		Escalator between street and middle landing at on east side of Connecticut Ave. at Giant and CVS
A06X03ESCALATOR	A06	VAN NESS-UDC		Escalator between street and middle landing on west side of Connecticut Ave. at UDC
A06X04ESCALATOR	A06	VAN NESS-UDC		Escalator between street and middle landing on west side of Connecticut Ave. at UDC
A06X05ESCALATOR	A06	VAN NESS-UDC		Escalator between middle landing and mezzanine
A06X06ESCALATOR	A06	VAN NESS-UDC		Escalator between middle landing and mezzanine
A06X07ESCALATOR	A06	VAN NESS-UDC		Escalator between mezzanine and platform
A06X08ESCALATOR	A06	VAN NESS-UDC		Escalator between mezzanine and platform
K08X01ESCALATOR	K08	VIENNA/FAIRFAX-GMU		Escalator between mezzanine and platform
K08X02ESCALATOR	K08	VIENNA/FAIRFAX-GMU		Escalator between mezzanine and platform
K08X03ESCALATOR	K08	VIENNA/FAIRFAX-GMU		Escalator between mezzanine and platform
K03X01ESCALATOR	K03	VIRGINIA SQUARE-GMU		Escalator between street and mezzanine
K03X02ESCALATOR	K03	VIRGINIA SQUARE-GMU		Escalator between street and mezzanine
K03X03ESCALATOR	K03	VIRGINIA SQUARE-GMU		Escalator between street and mezzanine
K03X04ESCALATOR	K03	VIRGINIA SQUARE-GMU		Escalator between mezzanine and platform to Vienna
K03X05ESCALATOR	K03	VIRGINIA SQUARE-GMU		Escalator between mezzanine and platform to Vienna
K03X06ESCALATOR	K03	VIRGINIA SQUARE-GMU		Escalator between mezzanine and platform to New Carrolton
K03X07ESCALATOR	K03	VIRGINIA SQUARE-GMU		Escalator between mezzanine and platform to New Carrolton
F04X01ESCALATOR	F04	WATERFRONT-SEU		Escalator between street and mezzanine
F04X02ESCALATOR	F04	WATERFRONT-SEU		Escalator between street and mezzanine
F04X03ESCALATOR	F04	WATERFRONT-SEU		Escalator between street and mezzanine
F04X04ESCALATOR	F04	WATERFRONT-SEU		Escalator between mezzanine and platform
F04X05ESCALATOR	F04	WATERFRONT-SEU		Escalator between mezzanine and platform
K06X01ESCALATOR	K06	WEST FALLS CHURCH-VT/UVA		Escalator between mezzanine and platform to New Carrolton
K06X02ESCALATOR	K06	WEST FALLS CHURCH-VT/UVA		Escalator between mezzanine and platform to New Carrolton
K06X03ESCALATOR	K06	WEST FALLS CHURCH-VT/UVA		Escalator between mezzanine and platform to Vienna
K06X04ESCALATOR	K06	WEST FALLS CHURCH-VT/UVA		Escalator between mezzanine and platform to Vienna
K06X05ESCALATOR	K06	WEST FALLS CHURCH-VT/UVA		Escalator between north side bus terminal and mezzanine (Dulles Access Road entrance)
K06X06ESCALATOR	K06	WEST FALLS CHURCH-VT/UVA		Escalator between north side bus terminal and mezzanine (Dulles Access Road entrance)
E07X01ESCALATOR	E07	WEST HYATTSVILLE		Escalator between mezzanine and platform to Greenbelt
E07X02ESCALATOR	E07	WEST HYATTSVILLE		Escalator between mezzanine and platform to Greenbelt
E07X03ESCALATOR	E07	WEST HYATTSVILLE		Escalator between mezzanine and platform to Branch Ave
E07X04ESCALATOR	E07	WEST HYATTSVILLE		Escalator between mezzanine and platform to Branch Ave
B10X01ESCALATOR	B10	WHEATON		Escalator between mezzanine and platform
B10X02ESCALATOR	B10	WHEATON		Escalator between mezzanine and platform
B10X03ESCALATOR	B10	WHEATON		Escalator between mezzanine and platform
A12X01ESCALATOR	A12	WHITE FLINT		Escalator between parking lot & pedestrian tunnel
A12X02ESCALATOR	A12	WHITE FLINT		Escalator between station entrance and pedestrian tunnel
A12X03ESCALATOR	A12	WHITE FLINT		Escalator between mezzanine and platform
A12X04ESCALATOR	A12	WHITE FLINT		Escalator between mezzanine and platform
A04X01ESCALATOR	A04	WOODLEY PARK-ZOO/ADAMS MORGAN		Escalator between street and middle landing
A04X02ESCALATOR	A04	WOODLEY PARK-ZOO/ADAMS MORGAN		Escalator between street and middle landing
A04X03ESCALATOR	A04	WOODLEY PARK-ZOO/ADAMS MORGAN		Escalator between street and middle landing
A04X04ESCALATOR	A04	WOODLEY PARK-ZOO/ADAMS MORGAN		Escalator between middle landing and mezzanine
A04X05ESCALATOR	A04	WOODLEY PARK-ZOO/ADAMS MORGAN		Escalator between middle landing and mezzanine
A04X06ESCALATOR	A04	WOODLEY PARK-ZOO/ADAMS MORGAN		Escalator between middle landing and mezzanine
A04X07ESCALATOR	A04	WOODLEY PARK-ZOO/ADAMS MORGAN		Escalator between mezzanine and platform
A04X08ESCALATOR	A04	WOODLEY PARK-ZOO/ADAMS MORGAN		Escalator between mezzanine and platform
